frame_id,source_dir,frame_dir,frame_number,raw_frame_path,split,crop_count,ground_truth_code,notes,session_observations
cap20260620-1705-URU10-c6__frame-3,cap20260620-1705-URU10-c6,cap20260620-1705-URU10-c6/debug/frame-3,3,raw/cap20260620-1705-URU10-c6/debug/frame-3/frame.png,train,,URU10,from ?capture figurinhas-capture-1781985926747; cleaned import; skipped empty URU2 startup frames,
cap20260620-1705-URU10-c7__frame-1,cap20260620-1705-URU10-c7,cap20260620-1705-URU10-c7/debug/frame-1,1,raw/cap20260620-1705-URU10-c7/debug/frame-1/frame.png,train,,URU10,from ?capture figurinhas-capture-1781985926747; cleaned import; skipped empty URU2 startup frames,
cap20260620-1705-URU10-c7__frame-2,cap20260620-1705-URU10-c7,cap20260620-1705-URU10-c7/debug/frame-2,2,raw/cap20260620-1705-URU10-c7/debug/frame-2/frame.png,train,,URU10,from ?capture figurinhas-capture-1781985926747; cleaned import; skipped empty URU2 startup frames,
cap20260620-1705-URU2-c2__frame-2,cap20260620-1705-URU2-c2,cap20260620-1705-URU2-c2/debug/frame-2,2,raw/cap20260620-1705-URU2-c2/debug/frame-2/frame.png,val,,URU2,from ?capture figurinhas-capture-1781985926747; cleaned import; skipped empty URU2 startup frames,
cap20260620-1705-URU2-c2__frame-3,cap20260620-1705-URU2-c2,cap20260620-1705-URU2-c2/debug/frame-3,3,raw/cap20260620-1705-URU2-c2/debug/frame-3/frame.png,val,,URU2,from ?capture figurinhas-capture-1781985926747; cleaned import; skipped empty URU2 startup frames,
cap20260620-1705-URU2-c3__frame-1,cap20260620-1705-URU2-c3,cap20260620-1705-URU2-c3/debug/frame-1,1,raw/cap20260620-1705-URU2-c3/debug/frame-1/frame.png,test,,URU2,from ?capture figurinhas-capture-1781985926747; cleaned import; skipped empty URU2 startup frames,
cap20260620-1705-URU2-c3__frame-2,cap20260620-1705-URU2-c3,cap20260620-1705-URU2-c3/debug/frame-2,2,raw/cap20260620-1705-URU2-c3/debug/frame-2/frame.png,test,,URU2,from ?capture figurinhas-capture-1781985926747; cleaned import; skipped empty URU2 startup frames,
cap20260620-1705-URU2-c3__frame-3,cap20260620-1705-URU2-c3,cap20260620-1705-URU2-c3/debug/frame-3,3,raw/cap20260620-1705-URU2-c3/debug/frame-3/frame.png,test,,URU2,from ?capture figurinhas-capture-1781985926747; cleaned import; skipped empty URU2 startup frames,
cap20260620-1705-URU2-c4__frame-1,cap20260620-1705-URU2-c4,cap20260620-1705-URU2-c4/debug/frame-1,1,raw/cap20260620-1705-URU2-c4/debug/frame-1/frame.png,train,,URU2,from ?capture figurinhas-capture-1781985926747; cleaned import; skipped empty URU2 startup frames,
cap20260620-1705-URU2-c4__frame-2,cap20260620-1705-URU2-c4,cap20260620-1705-URU2-c4/debug/frame-2,2,raw/cap20260620-1705-URU2-c4/debug/frame-2/frame.png,train,,URU2,from ?capture figurinhas-capture-1781985926747; cleaned import; skipped empty URU2 startup frames,
cap20260620-1705-URU2-c4__frame-3,cap20260620-1705-URU2-c4,cap20260620-1705-URU2-c4/debug/frame-3,3,raw/cap20260620-1705-URU2-c4/debug/frame-3/frame.png,train,,URU2,from ?capture figurinhas-capture-1781985926747; cleaned import; skipped empty URU2 startup frames,
cap20260620-1705-URU2-c5__frame-1,cap20260620-1705-URU2-c5,cap20260620-1705-URU2-c5/debug/frame-1,1,raw/cap20260620-1705-URU2-c5/debug/frame-1/frame.png,train,,URU2,from ?capture figurinhas-capture-1781985926747; cleaned import; skipped empty URU2 startup frames,
cap20260620-1705-URU2-c5__frame-2,cap20260620-1705-URU2-c5,cap20260620-1705-URU2-c5/debug/frame-2,2,raw/cap20260620-1705-URU2-c5/debug/frame-2/frame.png,train,,URU2,from ?capture figurinhas-capture-1781985926747; cleaned import; skipped empty URU2 startup frames,
cap20260620-1705-URU2-c5__frame-3,cap20260620-1705-URU2-c5,cap20260620-1705-URU2-c5/debug/frame-3,3,raw/cap20260620-1705-URU2-c5/debug/frame-3/frame.png,train,,URU2,from ?capture figurinhas-capture-1781985926747; cleaned import; skipped empty URU2 startup frames,
cap20260620-1705-URU2-c6__frame-1,cap20260620-1705-URU2-c6,cap20260620-1705-URU2-c6/debug/frame-1,1,raw/cap20260620-1705-URU2-c6/debug/frame-1/frame.png,train,,URU2,from ?capture figurinhas-capture-1781985926747; cleaned import; skipped empty URU2 startup frames,
cap20260620-1705-URU2-c6__frame-2,cap20260620-1705-URU2-c6,cap20260620-1705-URU2-c6/debug/frame-2,2,raw/cap20260620-1705-URU2-c6/debug/frame-2/frame.png,train,,URU2,from ?capture figurinhas-capture-1781985926747; cleaned import; skipped empty URU2 startup frames,
cap20260620-1705-URU2-c6__frame-3,cap20260620-1705-URU2-c6,cap20260620-1705-URU2-c6/debug/frame-3,3,raw/cap20260620-1705-URU2-c6/debug/frame-3/frame.png,train,,URU2,from ?capture figurinhas-capture-1781985926747; cleaned import; skipped empty URU2 startup frames,
cap20260620-1705-URU2-c7__frame-1,cap20260620-1705-URU2-c7,cap20260620-1705-URU2-c7/debug/frame-1,1,raw/cap20260620-1705-URU2-c7/debug/frame-1/frame.png,val,,URU2,from ?capture figurinhas-capture-1781985926747; cleaned import; skipped empty URU2 startup frames,
cap20260620-1705-URU2-c7__frame-2,cap20260620-1705-URU2-c7,cap20260620-1705-URU2-c7/debug/frame-2,2,raw/cap20260620-1705-URU2-c7/debug/frame-2/frame.png,val,,URU2,from ?capture figurinhas-capture-1781985926747; cleaned import; skipped empty URU2 startup frames,
cap20260620-1705-URU2-c7__frame-3,cap20260620-1705-URU2-c7,cap20260620-1705-URU2-c7/debug/frame-3,3,raw/cap20260620-1705-URU2-c7/debug/frame-3/frame.png,val,,URU2,from ?capture figurinhas-capture-1781985926747; cleaned import; skipped empty URU2 startup frames,
